gene	BF.misA	BF.misB	BF.pLoF	BF.total	qval	pval	oe_lof_upper	oe_lof_upper_bin	dn.misA	dn.misB	dn.pLoF	case.pLoF	ctrl.pLoF
LRRC38	0.942917	0.985764	0.147966	0.137534	0.975039	0.484821	1.076	6	0	0	0	0	0
RP11-514O12.4	0.95798	0.989579	0.145077	0.137533	0.975042	0.484878	1.011	5	0	0	0	0	0
IFITM5	0.960643	0.990249	0.144572	0.137527	0.975044	0.484935	1.949	9	0	0	0	0	0
KRTAP1-5	0.960068	0.990105	0.144673	0.137521	0.975047	0.484992	1.596	8	0	0	0	0	0
MRPS28	0.962788	0.990788	0.144158	0.137515	0.975049	0.485048	1.875	9	0	0	0	0	0
CST6	0.961344	0.990425	0.144426	0.137513	0.975052	0.485105	0.995	5	0	0	0	0	0
ARL14EP	0.949065	0.987327	0.146753	0.137513	0.975054	0.485162	0.693	3	0	0	0	0	0
RFK	0.972962	0.993331	0.142282	0.137512	0.975057	0.48522	0.997	5	0	0	0	0	0
ZNF747	0.959393	0.989935	0.144787	0.13751	0.97506	0.485276	1.468	7	0	0	0	0	0
MRPL30	0.96939	0.992441	0.142926	0.137504	0.975062	0.485365	1.063	5	0	0	0	0	0
AC006486.9	0.952875	0.988291	0.145978	0.13747	0.975065	0.485451	0.341	1	0	0	0	0	0
SOD1	0.967105	0.991869	0.143296	0.137455	0.975067	0.485508	0.978	5	0	0	0	0	0
TMEM140	0.955841	0.98904	0.145396	0.137452	0.97507	0.485565	1.632	8	0	0	0	0	0
VAMP3	0.973389	0.993438	0.14213	0.13744	0.975072	0.485674	1.269	7	0	0	0	0	0
SPATA24	0.960286	0.990159	0.144545	0.137439	0.975075	0.485731	0.964	5	0	0	0	0	0
PFN4	0.972849	0.993303	0.142224	0.137436	0.975077	0.485788	1.406	7	0	0	0	0	0
ACSF2	0.859398	0.963785	0.165923	0.13743	0.97508	0.485811	0.654	3	0	0	0	1	3
AVPI1	0.956099	0.989105	0.145317	0.137424	0.975082	0.485867	1.893	9	0	0	0	0	0
CHAC2	0.96622	0.991648	0.143422	0.13742	0.975085	0.485947	1.837	9	0	0	0	0	0
GADD45B	0.966547	0.99173	0.14336	0.137418	0.975088	0.486004	0.904	4	0	0	0	0	0
TOMM20L	0.970187	0.992639	0.142682	0.137409	0.97509	0.486061	1.584	8	0	0	0	0	0
NECAB2	0.913114	0.978087	0.153855	0.137408	0.975093	0.486092	1.39	7	0	0	0	0	2
FEV	0.970113	0.992621	0.142686	0.1374	0.975095	0.486181	1.317	7	0	0	0	0	0
PIGH	0.967314	0.991922	0.143194	0.137394	0.975098	0.486237	0.867	4	0	0	0	0	0
IFNL3	0.944529	0.986175	0.147495	0.137387	0.9751	0.486294	1.914	9	0	0	0	0	0
TRAF1	0.896354	0.97369	0.157415	0.137387	0.975103	0.486325	0.757	4	0	0	0	0	2
RP11-934B9.3	0.945385	0.986392	0.147328	0.137387	0.975105	0.486382	1.559	8	0	0	0	0	0
FGF20	0.965379	0.991437	0.143534	0.137379	0.975108	0.486439	0.539	2	0	0	0	0	0
UBE2N	0.965264	0.991408	0.143555	0.137377	0.97511	0.486496	0.431	2	0	0	0	0	0
RAP2A	0.96241	0.990693	0.144083	0.137377	0.975113	0.486553	0.479	2	0	0	0	0	0
CDRT15L2	0.946216	0.986604	0.147131	0.137353	0.975116	0.486649	1.816	9	0	0	0	0	0
TVP23B	0.95889	0.989808	0.144708	0.137345	0.975118	0.486706	1.053	5	0	0	0	0	0
TMEM138	0.966218	0.991647	0.143334	0.137336	0.975121	0.486763	1.106	6	0	0	0	0	0
TMEM216	0.970509	0.99272	0.142542	0.137331	0.975123	0.48682	1.37	7	0	0	0	0	0
EIF5A2	0.968906	0.99232	0.142834	0.13733	0.975126	0.486876	1.601	8	0	0	0	0	0
SSTR5	0.855574	0.962743	0.166721	0.137327	0.975128	0.486906	1.589	8	0	0	0	0	2
MS4A13	0.972338	0.993176	0.142195	0.137318	0.975131	0.486963	1.605	8	0	0	0	0	0
ARPC5L	0.96761	0.991996	0.143059	0.137317	0.975133	0.48702	0.718	3	0	0	0	0	0
RNASE10	0.959534	0.98997	0.144558	0.137317	0.975136	0.487076	1.795	9	0	0	0	0	0
NSG1	0.94396	0.98603	0.147525	0.137312	0.975138	0.487133	1.286	7	0	0	0	0	0
SYS1	0.960091	0.99011	0.144441	0.137305	0.975141	0.48719	0.963	5	0	0	0	0	0
RP11-201K10.3	0.952102	0.988096	0.145949	0.137305	0.975143	0.487247	1.442	7	0	0	0	0	0
AP001468.1	0.939878	0.984989	0.148314	0.137305	0.975146	0.487304	1.258	7	0	0	0	0	0
IGJ	0.968115	0.992122	0.142951	0.137303	0.975149	0.487361	1.241	6	0	0	0	0	0
RP11-295P9.3	0.953014	0.988326	0.145765	0.137294	0.975151	0.487419	0.919	5	0	0	0	0	0
FAM19A5	0.953516	0.988453	0.145667	0.137292	0.975154	0.487506	0.859	4	0	0	0	0	0
RPL32	0.961752	0.990528	0.144116	0.137291	0.975156	0.487563	0.563	2	0	0	0	0	0
EPPIN	0.964395	0.991191	0.143618	0.137284	0.975159	0.487677	1.191	6	0	0	0	0	0
EPPIN-WFDC6	0.964395	0.991191	0.143618	0.137284	0.975161	0.487677	1.191	6	0	0	0	0	0
CREG1	0.972782	0.993286	0.142079	0.137284	0.975164	0.487734	1.511	8	0	0	0	0	0
GEMIN7	0.954314	0.988655	0.145503	0.137281	0.975166	0.48779	0.889	4	0	0	0	0	0
BBC3	0.965972	0.991586	0.143322	0.13728	0.975169	0.487847	1.589	8	0	0	0	0	0
CPSF4L	0.960895	0.990312	0.144246	0.137262	0.975171	0.487904	1.066	5	0	0	0	0	0
ADM2	0.964572	0.991235	0.143559	0.13726	0.975174	0.48796	1.483	8	0	0	0	0	0
LYZL4	0.962671	0.990758	0.143909	0.137257	0.975176	0.488016	0.743	3	0	0	0	0	0
CKLF	0.965674	0.991511	0.143349	0.137253	0.975179	0.488073	1.508	8	0	0	0	0	0
C8orf31	0.969295	0.992417	0.142682	0.137252	0.975181	0.48813	1.887	9	0	0	0	0	0
FSBP	0.948069	0.987074	0.146657	0.137244	0.975184	0.488186	1.269	7	0	0	0	0	0
TMEM107	0.967141	0.991878	0.143069	0.137244	0.975186	0.488243	1.902	9	0	0	0	0	0
RPL31	0.963948	0.991079	0.143642	0.137229	0.975189	0.488333	0.481	2	0	0	0	0	0
CHCHD2	0.964155	0.991131	0.143596	0.137221	0.975192	0.48839	1.904	9	0	0	0	0	0
RAMP2	0.970389	0.99269	0.142438	0.13721	0.975194	0.488449	1.075	6	0	0	0	0	0
FGFBP1	0.957748	0.989521	0.14478	0.137209	0.975197	0.488505	1.06	5	0	0	0	0	0
APITD1-CORT	0.969006	0.992344	0.142688	0.137207	0.975199	0.488562	1.706	8	0	0	0	0	0
VAMP1	0.975313	0.993916	0.141541	0.137207	0.975202	0.488619	1.145	6	0	0	0	0	0
TMEM179	0.959493	0.98996	0.144449	0.137206	0.975204	0.488675	0.803	4	0	0	0	0	0
C1orf68	0.948233	0.987116	0.146586	0.137206	0.975207	0.488732	1.766	9	0	0	0	0	0
C3orf83	0.948608	0.987211	0.146508	0.137201	0.975209	0.488789	1.646	8	0	0	0	0	0
CST4	0.962154	0.990629	0.143944	0.137198	0.975212	0.488845	1.927	9	0	0	0	0	0
TAX1BP3	0.959834	0.990046	0.144375	0.137197	0.975214	0.488902	1.485	8	0	0	0	0	0
C19orf12	0.95356	0.988464	0.145544	0.137184	0.975217	0.488959	1.057	5	0	0	0	0	0
PRAP1	0.964735	0.991276	0.143449	0.137183	0.975219	0.489016	1.26	7	0	0	0	0	0
IER2	0.960448	0.9902	0.144246	0.137183	0.975222	0.489073	0.619	3	0	0	0	0	0
ACTR3C	0.955628	0.988986	0.145151	0.137183	0.975224	0.489129	1.374	7	0	0	0	0	0
MED21	0.974279	0.993659	0.141701	0.137181	0.975227	0.489186	1.12	6	0	0	0	0	0
MGP	0.967209	0.991895	0.142983	0.137174	0.975229	0.489243	1.659	8	0	0	0	0	0
RHBG	0.896986	0.973857	0.157025	0.137167	0.975232	0.489274	1.593	8	0	0	0	0	2
PTPN20A	0.997283	0.999336	0.137632	0.137167	0.975234	0.489331	1.929	9	0	0	0	0	0
PRAMEF13	0.978343	0.994669	0.140952	0.137164	0.975237	0.489388	1.889	9	0	0	0	0	0
PRAMEF22	0.983772	0.996013	0.139967	0.137147	0.975239	0.489476	1.911	9	0	0	0	0	0
SETD6	0.904819	0.975918	0.155308	0.137141	0.975242	0.489509	1.633	8	0	0	0	0	2
BOLA1	0.95189	0.988042	0.145814	0.137139	0.975244	0.489566	1.777	9	0	0	0	0	0
EEF1E1	0.96893	0.992326	0.142629	0.137137	0.975247	0.489623	0.916	5	0	0	0	0	0
ZCCHC10	0.973403	0.993441	0.141813	0.137135	0.975249	0.48968	1.02	5	0	0	0	0	0
C11orf52	0.962398	0.99069	0.143831	0.137134	0.975252	0.489737	1.69	8	0	0	0	0	0
PDZK1IP1	0.970124	0.992624	0.142404	0.137131	0.975254	0.489794	1.602	8	0	0	0	0	0
TCTEX1D2	0.975226	0.993895	0.141475	0.137128	0.975257	0.489851	1.488	8	0	0	0	0	0
ZNF329	0.8955	0.973465	0.157302	0.137126	0.975259	0.489886	0.913	5	0	0	0	0	2
PTRH2	0.964912	0.99132	0.143356	0.137125	0.975262	0.489943	1.703	8	0	0	0	0	0
IFITM10	0.945218	0.98635	0.147077	0.137122	0.975264	0.489999	1.034	5	0	0	0	0	0
RAMP1	0.957308	0.98941	0.144766	0.137118	0.975267	0.490055	1.122	6	0	0	0	0	0
SOX21	0.964083	0.991113	0.143502	0.137118	0.975269	0.490112	0.726	3	0	0	0	0	0
OAZ3	0.95247	0.988189	0.145671	0.137108	0.975272	0.490168	1.432	7	0	0	0	0	0
NHP2	0.968946	0.99233	0.142593	0.137105	0.975274	0.490225	1.082	6	0	0	0	0	0
C20orf24	0.971497	0.992966	0.142127	0.137105	0.975277	0.490282	0.602	3	0	0	0	0	0
GADD45A	0.964618	0.991247	0.143384	0.1371	0.975279	0.49034	1.131	6	0	0	0	0	0
PDK4	0.919374	0.979714	0.152209	0.137099	0.975282	0.49037	1.241	6	0	0	0	0	2
RP11-343C2.9	0.951297	0.987892	0.145864	0.137079	0.975285	0.49049	1.74	8	0	0	0	0	0
UBL3	0.97638	0.994181	0.141216	0.137079	0.975287	0.490546	0.544	2	0	0	0	0	0
BCL2A1	0.965211	0.991395	0.143245	0.137072	0.97529	0.490603	0.909	4	0	0	0	0	0
CLDN20	0.955078	0.988848	0.145135	0.13707	0.975292	0.49066	1.895	9	0	0	0	0	0
C8orf48	0.941843	0.985491	0.147669	0.137064	0.975295	0.490716	1.651	8	0	0	0	0	0
SENP8	0.960568	0.99023	0.144097	0.137063	0.975297	0.490774	1.741	8	0	0	0	0	0
C1orf52	0.964178	0.991136	0.143422	0.137058	0.9753	0.490831	1.103	6	0	0	0	0	0
CBWD5	0.992432	0.998147	0.138358	0.137056	0.975302	0.490888	1.946	9	0	0	0	0	0
MRPL17	0.961351	0.990427	0.143942	0.137054	0.975305	0.490944	1.323	7	0	0	0	0	0
ZNF662	0.90662	0.97639	0.154818	0.137047	0.975307	0.490976	1.421	7	0	0	0	0	2
RPL23A	0.969196	0.992392	0.142475	0.137036	0.975309	0.491032	0.393	1	0	0	0	0	0
GIP	0.969614	0.992496	0.142394	0.137031	0.975312	0.491089	0.806	4	0	0	0	0	0
CTB-102L5.4	0.952129	0.988102	0.14565	0.137028	0.975314	0.491146	0.512	2	0	0	0	0	0
MIXL1	0.961833	0.990548	0.143824	0.137027	0.975317	0.491203	1.555	8	0	0	0	0	0
ATP5D	0.956782	0.989277	0.144768	0.137026	0.975319	0.49126	1.457	7	0	0	0	0	0
HES7	0.966198	0.991642	0.143007	0.137019	0.975322	0.491317	0.517	2	0	0	0	0	0
NPIPB15	0.940214	0.985075	0.147935	0.137014	0.975324	0.491396	1.91	9	0	0	0	0	0
C20orf173	0.957275	0.989402	0.144649	0.137001	0.975327	0.491452	1.444	7	0	0	0	0	0
GNPNAT1	0.969795	0.992542	0.142327	0.136999	0.975329	0.491509	1.167	6	0	0	0	0	0
CCDC172	0.959622	0.989993	0.144202	0.136995	0.975332	0.491566	1.087	6	0	0	0	0	0
PRAMEF20	0.981204	0.995378	0.140267	0.136994	0.975334	0.491623	1.934	9	0	0	0	0	0
ZNF76	0.849229	0.961007	0.167861	0.136993	0.975337	0.491647	1.299	7	0	0	0	1	3
CST7	0.965062	0.991358	0.143188	0.136991	0.975339	0.491703	1.923	9	0	0	0	0	0
KRTDAP	0.975319	0.993918	0.141314	0.136988	0.975342	0.49176	0.913	5	0	0	0	0	0
TTR	0.965615	0.991497	0.143078	0.136983	0.975344	0.491817	0.763	4	0	0	0	0	0
LBX2	0.96107	0.990356	0.143913	0.136976	0.975347	0.491874	1.441	7	0	0	0	0	0
IL36A	0.966092	0.991616	0.142979	0.136973	0.975349	0.491931	1.298	7	0	0	0	0	0
AP000350.10	0.953668	0.988491	0.145294	0.136968	0.975352	0.491989	1.689	8	0	0	0	0	0
TYROBP	0.965896	0.991567	0.143005	0.136963	0.975354	0.492046	0.92	5	0	0	0	0	0
VKORC1L1	0.961181	0.990384	0.143875	0.136961	0.975357	0.492103	0.489	2	0	0	0	0	0
SRGN	0.96084	0.990299	0.143936	0.136958	0.975359	0.492192	0.763	4	0	0	0	0	0
B4GALT6	0.915654	0.978748	0.152821	0.136957	0.975362	0.492226	0.371	1	0	0	0	0	2
URM1	0.963774	0.991035	0.143391	0.136957	0.975364	0.492282	1.275	7	0	0	0	0	0
C20orf85	0.961192	0.990387	0.143864	0.136951	0.975367	0.492372	1.784	9	0	0	0	0	0
H1F0	0.953397	0.988423	0.145325	0.136949	0.975369	0.492429	0.897	4	0	0	0	0	0
IL4	0.960534	0.990222	0.143983	0.136948	0.975372	0.492486	1.524	8	0	0	0	0	0
MSC	0.960542	0.990224	0.143981	0.136947	0.975374	0.492542	1.385	7	0	0	0	0	0
RPL27	0.963877	0.991061	0.143361	0.136947	0.975377	0.492597	0.48	2	0	0	0	0	0
UQCRB	0.972794	0.993289	0.141728	0.136947	0.975379	0.492654	1.076	6	0	0	0	0	0
FNDC5	0.959886	0.990059	0.144103	0.136947	0.975382	0.492711	0.727	3	0	0	0	0	0
PRM2	0.958351	0.989673	0.144389	0.136946	0.975384	0.492767	1.385	7	0	0	0	0	0
YAF2	0.963885	0.991063	0.143354	0.136942	0.975387	0.492823	0.494	2	0	0	0	0	0
TMEM92	0.964707	0.991269	0.1432	0.13694	0.975389	0.492881	1.413	7	0	0	0	0	0
C9orf139	0.950533	0.987698	0.145846	0.136926	0.975392	0.492938	1.945	9	0	0	0	0	0
TFF2	0.964539	0.991227	0.14321	0.13692	0.975394	0.492995	1.889	9	0	0	0	0	0
MGST2	0.967156	0.991882	0.142725	0.136917	0.975397	0.493052	0.932	5	0	0	0	0	0
AREG	0.971386	0.992939	0.141936	0.136901	0.975399	0.493142	0.823	4	0	0	0	0	0
CBLN1	0.963581	0.990987	0.143363	0.136896	0.975401	0.493199	0.98	5	0	0	0	0	0
WIF1	0.924706	0.981094	0.150888	0.136889	0.975404	0.49323	1.092	6	0	0	0	0	2
GGT2	0.948994	0.987309	0.1461	0.136889	0.975406	0.493286	1.358	7	0	0	0	0	0
APITD1	0.969006	0.992344	0.142354	0.136886	0.975409	0.493343	1.706	8	0	0	0	0	0
TIFAB	0.954912	0.988806	0.144968	0.136882	0.975411	0.493399	1.945	9	0	0	0	0	0
CYTL1	0.969939	0.992578	0.142177	0.136879	0.975414	0.493456	1.853	9	0	0	0	0	0
LY6H	0.966922	0.991824	0.142724	0.136875	0.975416	0.493513	1.001	5	0	0	0	0	0
RPS20	0.971483	0.992963	0.141887	0.136871	0.975419	0.4936	1.01	5	0	0	0	0	0
SERTAD3	0.960256	0.990152	0.143951	0.136869	0.975421	0.493691	1.528	8	0	0	0	0	0
MRPL50	0.969539	0.992478	0.142234	0.136864	0.975424	0.493805	1.647	8	0	0	0	0	0
ZNF596	0.910609	0.977433	0.153761	0.136856	0.975426	0.493837	1.544	8	0	0	0	0	2
DTHD1	0.867808	0.966066	0.16324	0.136854	0.975429	0.493869	0.828	4	0	0	0	0	2
AC109829.1	0.955128	0.98886	0.144895	0.136852	0.975431	0.493926	1.131	6	0	0	0	0	0
GOLGA6C	0.950521	0.987696	0.145768	0.13685	0.975434	0.493983	1.179	6	0	0	0	0	0
NKX2-8	0.963881	0.991062	0.143254	0.136845	0.975436	0.494113	1.515	8	0	0	0	0	0
AMBN	0.914136	0.978353	0.153009	0.136843	0.975439	0.494143	1.109	6	0	0	0	0	2
C8orf82	0.960198	0.990137	0.143926	0.136835	0.975441	0.4942	1.897	9	0	0	0	0	0
NDUFB7	0.953416	0.988428	0.1452	0.136834	0.975444	0.494257	1.667	8	0	0	0	0	0
MPV17L	0.966498	0.991717	0.142759	0.136833	0.975446	0.494314	1.767	9	0	0	0	0	0
ATP6V1G2	0.968912	0.992321	0.142315	0.136832	0.975448	0.49437	1.238	6	0	0	0	0	0
TSEN15	0.970308	0.99267	0.142045	0.136817	0.975451	0.494426	0.796	4	0	0	0	0	0
CAV1	0.957396	0.989432	0.144431	0.136816	0.975453	0.494483	1.31	7	0	0	0	0	0
SELT	0.968181	0.992138	0.142428	0.136812	0.975456	0.49454	0.824	4	0	0	0	0	0
PPIA	0.964738	0.991277	0.143057	0.136809	0.975458	0.494597	0.714	3	0	0	0	0	0
KRTAP5-3	0.955177	0.988873	0.14484	0.136809	0.975461	0.494653	1.679	8	0	0	0	0	0
CYP39A1	0.922985	0.980649	0.151144	0.136804	0.975463	0.494685	1.376	7	0	0	0	0	2
FIGLA	0.963825	0.991048	0.143214	0.136798	0.975466	0.494742	1.316	7	0	0	0	0	0
UBE2D1	0.97226	0.993157	0.141669	0.136796	0.975468	0.4948	0.815	4	0	0	0	0	0
NPC2	0.971174	0.992886	0.141865	0.136795	0.975471	0.494856	1.389	7	0	0	0	0	0
RPL26L1	0.964712	0.99127	0.14304	0.136788	0.975473	0.494944	1.579	8	0	0	0	0	0
EID2	0.958341	0.98967	0.144222	0.136786	0.975476	0.495001	1.185	6	0	0	0	0	0
SOX1	0.96995	0.99258	0.142076	0.136784	0.975478	0.495058	0.951	5	0	0	0	0	0
RP11-849H4.2	0.954248	0.988638	0.144988	0.136782	0.97548	0.495115	1.767	9	0	0	0	0	0
IL36G	0.965907	0.99157	0.14281	0.136778	0.975483	0.495172	1.738	8	0	0	0	0	0
BCL2L15	0.963067	0.990858	0.143329	0.136773	0.975485	0.495261	1.097	6	0	0	0	0	0
TMEM207	0.970456	0.992707	0.141959	0.13676	0.975488	0.495318	1.945	9	0	0	0	0	0
FXYD6-FXYD2	0.976485	0.994208	0.140857	0.136748	0.97549	0.495396	0.447	2	0	0	0	0	0
POLR2I	0.968025	0.992099	0.142382	0.136741	0.975493	0.495453	0.709	3	0	0	0	0	0
PLEKHJ1	0.964544	0.991228	0.143021	0.13674	0.975495	0.49551	0.989	5	0	0	0	0	0
KRTAP11-1	0.961426	0.990446	0.143592	0.136734	0.975498	0.495567	1.601	8	0	0	0	0	0
NINJ1	0.95492	0.988808	0.144803	0.136728	0.9755	0.495657	1.184	6	0	0	0	0	0
PPP1R1A	0.961703	0.990515	0.143531	0.136725	0.975503	0.495714	0.994	5	0	0	0	0	0
PYCARD	0.956105	0.989107	0.144573	0.136721	0.975505	0.495771	1.895	9	0	0	0	0	0
MAP3K7CL	0.949239	0.987371	0.145873	0.13672	0.975507	0.495828	1.597	8	0	0	0	0	0
SOWAHA	0.879363	0.969173	0.1604	0.136702	0.97551	0.495859	0.59	3	0	0	0	0	2
KRTAP1-1	0.955374	0.988922	0.144684	0.136696	0.975512	0.495916	1.903	9	0	0	0	0	0
ARL16	0.958106	0.989611	0.144168	0.136693	0.975515	0.495972	1.867	9	0	0	0	0	0
C5orf24	0.95813	0.989617	0.144156	0.136686	0.975517	0.496029	0.691	3	0	0	0	0	0
PRAMEF19	0.976301	0.994162	0.140822	0.136682	0.97552	0.496086	1.941	9	0	0	0	0	0
SCIMP	0.970879	0.992812	0.141801	0.136682	0.975522	0.496143	1.408	7	0	0	0	0	0
LACTB	0.906103	0.976255	0.154514	0.136681	0.975525	0.496171	0.99	5	0	0	0	0	2
ZNF641	0.915537	0.978717	0.152536	0.13668	0.975527	0.496194	0.643	3	0	0	0	0	2
MORN4	0.963383	0.990937	0.143171	0.136679	0.97553	0.496251	0.722	3	0	0	0	0	0
VIP	0.968137	0.992127	0.142297	0.136678	0.975532	0.496308	1.412	7	0	0	0	0	0
DHFR	0.968514	0.992222	0.142226	0.136676	0.975534	0.496365	0.884	4	0	0	0	0	0
RP11-216L13.17	0.947732	0.986988	0.146113	0.136674	0.975537	0.496422	1.028	5	0	0	0	0	0
C15orf32	0.965892	0.991566	0.142696	0.136666	0.975539	0.496479	1.527	8	0	0	0	0	0
TMEM18	0.96919	0.99239	0.142087	0.136662	0.975542	0.496536	1.317	7	0	0	0	0	0
MSMP	0.96887	0.992311	0.142143	0.136659	0.975544	0.496593	1.095	6	0	0	0	0	0
BAG2	0.963875	0.991061	0.143059	0.136659	0.975547	0.49665	1.151	6	0	0	0	0	0
KRTCAP2	0.97092	0.992822	0.141761	0.136651	0.975549	0.496707	1.462	7	0	0	0	0	0
DOC2B	0.943477	0.985907	0.146892	0.136636	0.975552	0.496763	1.065	5	0	0	0	0	0
YPEL5	0.961878	0.990559	0.143389	0.13662	0.975554	0.496842	0.832	4	0	0	0	0	0
TMIE	0.962087	0.990612	0.143349	0.136619	0.975556	0.496899	1.812	9	0	0	0	0	0
TMEM196	0.968724	0.992274	0.142128	0.136619	0.975559	0.496956	1.757	8	0	0	0	0	0
SKP1	0.970309	0.99267	0.141831	0.136612	0.975561	0.497013	0.698	3	0	0	0	0	0
PRAMEF7	0.97593	0.99407	0.140816	0.136612	0.975564	0.49707	1.842	9	0	0	0	0	0
ZSCAN21	0.895359	0.973428	0.156741	0.13661	0.975566	0.497102	1.433	7	0	0	0	0	2
SNRPD3	0.96347	0.990959	0.143079	0.136606	0.975569	0.49716	0.467	2	0	0	0	0	0
ANKRD37	0.967609	0.991996	0.142316	0.136604	0.975571	0.497218	1.344	7	0	0	0	0	0
TMEM80	0.959754	0.990026	0.143756	0.136594	0.975573	0.497293	1.963	9	0	0	0	0	0
MIS12	0.957835	0.989543	0.144111	0.136591	0.975576	0.49735	1.067	5	0	0	0	0	0
NPPA	0.958727	0.989767	0.143935	0.136582	0.975578	0.497407	1.741	8	0	0	0	0	0
NKG2-E	0.951337	0.987902	0.145327	0.136582	0.975581	0.497463	1.705	8	0	0	0	0	0
CCER2	0.946112	0.986577	0.146325	0.136581	0.975583	0.49752	1.143	6	0	0	0	0	0
RPL28	0.955148	0.988865	0.144602	0.136578	0.975586	0.497577	0.618	3	0	0	0	0	0
BATF	0.959038	0.989845	0.143855	0.136562	0.975588	0.497667	0.473	2	0	0	0	0	0
FAM163A	0.952875	0.988291	0.145013	0.136561	0.975591	0.497724	1.193	6	0	0	0	0	0
GRAP2	0.917567	0.979245	0.151983	0.13656	0.975593	0.497754	0.765	4	0	0	0	0	2
IL7	0.970329	0.992675	0.14177	0.136556	0.975595	0.497812	0.36	1	0	0	0	0	0
MRPL2	0.906307	0.976308	0.154329	0.136556	0.975598	0.497847	1.147	6	0	0	0	0	2
NDUFAF4	0.966586	0.99174	0.142453	0.136556	0.9756	0.497903	0.718	3	0	0	0	0	0
MRGBP	0.949354	0.9874	0.145663	0.136544	0.975603	0.497959	0.35	1	0	0	0	0	0
JAGN1	0.958901	0.989811	0.143858	0.13654	0.975605	0.498016	1.35	7	0	0	0	0	0
TMEM234	0.974914	0.993817	0.14091	0.136526	0.975608	0.498073	1.872	9	0	0	0	0	0
RTP3	0.954918	0.988807	0.144585	0.136521	0.97561	0.498129	1.533	8	0	0	0	0	0
RLN3	0.958755	0.989774	0.143859	0.136515	0.975612	0.498186	1.658	8	0	0	0	0	0
MMP23B	0.976054	0.994101	0.140689	0.13651	0.975615	0.498243	1.834	9	0	0	0	0	0
OR51J1	0.935917	0.983977	0.148228	0.136507	0.975617	0.498299	0.88	4	0	0	0	0	0
TLCD2	0.942082	0.985552	0.147018	0.136501	0.97562	0.498356	1.696	8	0	0	0	0	0
NDUFA6	0.962065	0.990606	0.143225	0.136497	0.975622	0.498413	1.714	8	0	0	0	0	0
SNAP47	0.89381	0.973018	0.156943	0.136492	0.975625	0.498443	0.994	5	0	0	0	0	2
CMTM3	0.962309	0.990667	0.143171	0.136489	0.975627	0.4985	1.686	8	0	0	0	0	0
NANOS2	0.94591	0.986526	0.146263	0.136488	0.975629	0.498557	1.654	8	0	0	0	0	0
TP53INP2	0.960811	0.990291	0.143444	0.136485	0.975632	0.498614	0.542	2	0	0	0	0	0
FAM159A	0.957983	0.98958	0.143964	0.136478	0.975634	0.498672	1.865	9	0	0	0	0	0
MED19	0.958913	0.989814	0.143788	0.136475	0.975637	0.498729	0.593	3	0	0	0	0	0
CHCHD5	0.960002	0.990088	0.14358	0.136471	0.975639	0.498786	1.083	6	0	0	0	0	0
SNAPIN	0.967188	0.99189	0.142247	0.136464	0.975642	0.498877	1.437	7	0	0	0	0	0
OR2A42	0.965819	0.991548	0.142493	0.136459	0.975644	0.498934	1.6	8	0	0	0	0	0
DUSP23	0.966104	0.991619	0.14244	0.136459	0.975646	0.498991	1.692	8	0	0	0	0	0
IL15	0.972944	0.993327	0.141194	0.136457	0.975649	0.499047	0.567	2	0	0	0	0	0
CREBL2	0.972953	0.993329	0.141177	0.136443	0.975651	0.499104	0.556	2	0	0	0	0	0
SSMEM1	0.951698	0.987993	0.145101	0.136434	0.975654	0.499191	1.943	9	0	0	0	0	0
FTL	0.962061	0.990605	0.143149	0.136424	0.975656	0.499299	1.946	9	0	0	0	0	0
CBY1	0.960732	0.990271	0.143381	0.136411	0.975658	0.499356	1.502	8	0	0	0	0	0
RNASEK-C17orf49	0.949156	0.98735	0.145549	0.136401	0.975661	0.499412	0.708	3	0	0	0	0	0
EMC9	0.950927	0.987798	0.145211	0.1364	0.975663	0.499469	1.112	6	0	0	0	0	0
ZBP1	0.900761	0.974852	0.155334	0.1364	0.975666	0.499501	1.597	8	0	0	0	0	2
CASP9	0.899681	0.974568	0.155564	0.136398	0.975668	0.499532	0.974	5	0	0	0	0	2
CELSR1	0.367423	0.787221	0.471567	0.136397	0.975671	0.499549	0.25	0	0	0	0	1	1
COMMD1	0.961673	0.990508	0.143191	0.136396	0.975673	0.499606	0.886	4	0	0	0	0	0
WIPF3	0.892992	0.972802	0.157002	0.136388	0.975675	0.499635	0.807	4	0	0	0	0	2
GATS	0.96207	0.990607	0.143106	0.136385	0.975678	0.499692	1.255	7	0	0	0	0	0
MRPL20	0.970249	0.992655	0.141598	0.136376	0.97568	0.499748	1.817	9	0	0	0	0	0
LHB	0.95152	0.987948	0.145073	0.136376	0.975683	0.499805	1.764	9	0	0	0	0	0
AP1S3	0.966954	0.991832	0.142193	0.136371	0.975685	0.499862	1.079	6	0	0	0	0	0
DIP2B	0.689145	0.913753	0.216559	0.136369	0.975687	0.499901	0.266	0	0	0	0	0	1
CRCP	0.966596	0.991742	0.142248	0.136361	0.97569	0.499958	1.739	8	0	0	0	0	0
C3orf18	0.958136	0.989618	0.143812	0.136361	0.975692	0.500014	1.694	8	0	0	0	0	0
GID4	0.950097	0.987588	0.145325	0.136359	0.975695	0.500071	0.379	1	0	0	0	0	0
PROL1	0.951376	0.987912	0.145071	0.136349	0.975697	0.500128	1.733	8	0	0	0	0	0
